Listing_URL,Image_URL,Image_Count,Property_Type,Price_EGP,Title,Listing_Level,Broker_Logo_URL,Location,Bedrooms,Bathrooms,Area_sqm,Listed_Time,Phone_Link,Call_Text,Email_Text,WhatsApp_Link,WhatsApp_Text,Down_Payment,Bell_Icon,Title_Extra,Description_Extra,Locations_Extra,Unused,Price_EGP_Clean,Down_Payment_Clean,Area_sqm_Clean
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-the-gate-towers-7537966.html,https://www.propertyfinder.eg/property/33ed1778e937ce228170b3cb16f14eb3/416/272/MODE/c3de31/7537966-6ac44o.webp?ctr=eg,13.0,Apartment,Ask for price,Pay 550K Only Ownin Al Alamein Towers Sea View !!,,,"The Gate Towers, New Alamein City, Al Alamein, North Coast",3,3,316 sqm,Listed 1 hour ago,tel:+201114840865,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+d-towerfe4%0AType%3A+Apartment%0APrice%3A+N%2FA++%0ALocation%3A+The+Gate+Towers+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537966%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,,,316.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-salt-7537965.html,https://www.propertyfinder.eg/property/b4abcb85605edd865fd1b8e4b5fbd28c/416/272/MODE/336384/7537965-953ddo.webp?ctr=eg,12.0,Chalet,"12,895,000 EGP",Hotel chalet with a VIP view of the lagoon,,,"Salt, Ras Al Hekma, North Coast",3,2,120 sqm,Listed 1 hour ago,tel:+201021552890,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+P-salt-120m%0AType%3A+Chalet%0APrice%3A+12%2C895%2C000+EGP+%0ALocation%3A+Salt+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537965%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 773,700 EGP",,,,,,12895000.0,773700.0,120.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-salt-7537964.html,https://www.propertyfinder.eg/property/4582f09f9eb0c44ed094112b9762f4d0/416/272/MODE/4227fa/7537964-d4929o.webp?ctr=eg,11.0,Chalet,"9,390,000 EGP",Double view chalet ultra modern finished,,,"Salt, Ras Al Hekma, North Coast",3,2,110 sqm,Listed 1 hour ago,tel:+201021552890,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+P-salt-110m%0AType%3A+Chalet%0APrice%3A+9%2C390%2C000+EGP+%0ALocation%3A+Salt+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537964%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 563,400 EGP",,,,,,9390000.0,563400.0,110.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7537963.html,https://www.propertyfinder.eg/property/abb873dd355ac1d807ab399c7ac1b8cc/416/272/MODE/27830a/7537963-05cc1o.webp?ctr=eg,13.0,Chalet,"9,053,000 EGP",Chalet for Sale in Fouka Bay North Coast,,,"Fouka Bay, Qesm Marsa Matrouh, North Coast",2,2,95 sqm,Listed 1 hour ago,tel:+201110474271,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+foukaa-mff-%0AType%3A+Chalet%0APrice%3A+9%2C053%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537963%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 452,000 EGP",,,,,,9053000.0,452000.0,95.0
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-the-gate-towers-7537961.html,https://www.propertyfinder.eg/property/5c4c7d79ca6f0f17dbc4a7ae224196dd/416/272/MODE/88c55c/7537961-8a6deo.webp?ctr=eg,13.0,Apartment,"17,227,000 EGP",Dream Sea View | VIP Service | Finished Apt + ACs,,,"The Gate Towers, New Alamein City, Al Alamein, North Coast",2,2,217 sqm,Listed 1 hour ago,tel:+201114840865,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+d-tawescff%0AType%3A+Apartment%0APrice%3A+17%2C227%2C000+EGP+%0ALocation%3A+The+Gate+Towers+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537961%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,17227000.0,,217.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7537960.html,https://www.propertyfinder.eg/property/8e2d6e8cc584324125fbcfc0169fb523/416/272/MODE/b3c58c/7537960-e7053o.webp?ctr=eg,11.0,Chalet,"10,400,000 EGP",chalat special price 1min to beach trible view,,,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3,2,110 sqm,Listed 1 hour ago,tel:+201557076152,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZMZ210NMG21EP57PSBYA6FA%0AType%3A+Chalet%0APrice%3A+10%2C400%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537960%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,10400000.0,,110.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7537959.html,https://www.propertyfinder.eg/property/4b40cb55c8d7d73aad0ce68ec015322f/416/272/MODE/0ca6f5/7537959-36216o.webp?ctr=eg,12.0,Chalet,"9,500,000 EGP",High Quality Chalet in Ras El Hekma fouka bay,,,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3,2,110 sqm,Listed 1 hour ago,tel:+201110474271,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+--foukkaa-mff-%0AType%3A+Chalet%0APrice%3A+9%2C500%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537959%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 950,000 EGP",,,,,,9500000.0,950000.0,110.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7537958.html,https://www.propertyfinder.eg/property/2e2d4e181a229c1a11caec8c0358c5e5/416/272/MODE/f90186/7537958-26905o.webp?ctr=eg,11.0,Chalet,"9,000,000 EGP","With a discount of 6 million, own a chalet .......",,,"Fouka Bay, Qesm Marsa Matrouh, North Coast",2,2,95 sqm,Listed 1 hour ago,tel:+201154582759,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+ssfoukka95%0AType%3A+Chalet%0APrice%3A+9%2C000%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537958%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 400,000 EGP",,,,,,9000000.0,400000.0,95.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7537957.html,https://www.propertyfinder.eg/property/b9a1a7a2bc8c3e560dec4647fc3aad13/416/272/MODE/4c44b6/7537957-06bfco.webp?ctr=eg,11.0,Chalet,"9,600,000 EGP",Fully Finished Chalet in Prime LocationNorth Coast,,,"Fouka Bay, Qesm Marsa Matrouh, North Coast",2,2,80 sqm,Listed 1 hour ago,tel:+201110474271,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+fooukbayy%0AType%3A+Chalet%0APrice%3A+9%2C600%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537957%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 960,000 EGP",,,,,,9600000.0,960000.0,80.0
,,,,,,,,,0,0,,,,,Notify me,,,,https://static-assets.propertyfinder.com/images/email-alert-envelope.svg,https://static-assets.propertyfinder.com/images/email-alert-bell.svg,Don't miss out,Get notified with new properties for North Coast,North Coast,,,
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-seashore-7537956.html,https://www.propertyfinder.eg/property/6b6ed5356f1fd9bf040b13c10cd8f4d0/416/272/MODE/dc21da/7537956-34a94o.webp?ctr=eg,13.0,Chalet,"5,000,000 EGP",chalet for sale atractive view for sale,,https://www.propertyfinder.eg/broker/2/178/98/MODE/79b979/4945-logo.jpg?ctr=eg,"Seashore, Ras Al Hekma, North Coast",3,2,113 sqm,Listed 1 hour ago,tel:+201040758800,Call,Email,https://api.whatsapp.com/send?phone=+201040758800&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZN57K238QXHJ1EC8T3XD1J6%0AType%3A+Chalet%0APrice%3A+5%2C000%2C000+EGP+%0ALocation%3A+Seashore+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537956%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,5000000.0,,113.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-plage-7537955.html,https://www.propertyfinder.eg/property/404ecd88c919a5e13fddf17a36f7ed5b/416/272/MODE/e53036/7537955-df15fo.webp?ctr=eg,12.0,Chalet,Ask for price,Over 10Y Beach House Finished Limited time offer,,https://www.propertyfinder.eg/broker/3/178/98/MODE/676299/1123-logo.jpg?ctr=eg,"Plage, Sidi Abdel Rahman, North Coast",3,3,152 sqm,Listed 1 hour ago,tel:+201005699747,Call,Email,https://api.whatsapp.com/send?phone=+201005699747&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+P-M-V4%0AType%3A+Chalet%0APrice%3A+N%2FA++%0ALocation%3A+Plage+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537955%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,,,152.0
https://www.propertyfinder.eg/en/plp/buy/penthouse-for-sale-north-coast-qesm-marsa-matrouh-marsa-baghush-7537952.html,https://www.propertyfinder.eg/property/c5ed5124570120d75e01a016b03599e7/416/272/MODE/1c9ad9/7537952-91e35o.webp?ctr=eg,12.0,Penthouse,"20,000,000 EGP",penthouse 2BR fully finished with air conditioner,,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marsa Baghush, Qesm Marsa Matrouh, North Coast",2,2,120 sqm,Listed 1 hour ago,tel:+201273068165,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZMWNPNHX4HMAZ32Y7T6HGY7%0AType%3A+Penthouse%0APrice%3A+20%2C000%2C000+EGP+%0ALocation%3A+Marsa+Baghush+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537952%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 1,000,000 EGP",,,,,,20000000.0,1000000.0,120.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-marsa-baghush-7537951.html,https://www.propertyfinder.eg/property/9ac30ac0556f59c971bf55cdd3e3cd64/416/272/MODE/f22c63/7537951-4edaco.webp?ctr=eg,14.0,Chalet,"20,000,000 EGP","chalet 3BR fullyfinished with AC , delivery 2years",,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marsa Baghush, Qesm Marsa Matrouh, North Coast",3,3,170 sqm,Listed 1 hour ago,tel:+201273068165,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZMXWCE4X38PZP0MZNBSGA9N%0AType%3A+Chalet%0APrice%3A+20%2C000%2C000+EGP+%0ALocation%3A+Marsa+Baghush+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537951%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 1,000,000 EGP",,,,,,20000000.0,1000000.0,170.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-marsa-baghush-7537950.html,https://www.propertyfinder.eg/property/5f7c0f6f452e6337c165f416528540ce/416/272/MODE/77a0db/7537950-a7f40o.webp?ctr=eg,17.0,Chalet,"26,000,000 EGP",CHALET 3BR FULLY FINISHED WITH AC,,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marsa Baghush, Qesm Marsa Matrouh, North Coast",3,2,180 sqm,Listed 1 hour ago,tel:+201273068165,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZN0RVW4756GX2A0EY3KZJ42%0AType%3A+Chalet%0APrice%3A+26%2C000%2C000+EGP+%0ALocation%3A+Marsa+Baghush+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537950%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 1,300,000 EGP",,,,,,26000000.0,1300000.0,180.0
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7537940.html,https://www.propertyfinder.eg/property/d25a52a6f03a0467e33ae2e5d218be0e/416/272/MODE/e6df0f/7537940-d76aao.webp?ctr=eg,10.0,Townhouse,"18,500,000 EGP",Pay 925k installment 15y town direct on lagoon,,https://www.propertyfinder.eg/broker/3/178/98/MODE/d6b3b3/2685-logo.jpg?ctr=eg,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3,3,180 sqm,Listed 1 hour ago,tel:+201050923335,Call,Email,https://api.whatsapp.com/send?phone=+201050923335&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+Rnc3s7-803%0AType%3A+Townhouse%0APrice%3A+18%2C500%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537940%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 925,000 EGP",,,,,,18500000.0,925000.0,180.0
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-lagoon-7537939.html,https://www.propertyfinder.eg/property/cc0f37110a94de38877c39845067ac8e/416/272/MODE/a68881/7537939-d6d56o.webp?ctr=eg,5.0,Apartment,"3,000,000 EGP",Amazing view on Alamein Towers full facing north,,,"Lagoon, Al Alamein, North Coast",1,1,45 sqm,Listed 1 hour ago,tel:+201123859079,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+M-Lagoonn%0AType%3A+Apartment%0APrice%3A+3%2C000%2C000+EGP+%0ALocation%3A+Lagoon+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537939%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 300,000 EGP",,,,,,3000000.0,300000.0,45.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-seashore-7537938.html,https://www.propertyfinder.eg/property/7ace5e97bf573508b282637641ddb72b/416/272/MODE/31d628/7537938-e06b5o.webp?ctr=eg,11.0,Chalet,"13,950,000 EGP",First row on the sea fully finished Hyde Park,,,"Seashore, Ras Al Hekma, North Coast",3,2,130 sqm,Listed 1 hour ago,tel:+201156138877,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+seashore129%2F%0AType%3A+Chalet%0APrice%3A+13%2C950%2C000+EGP+%0ALocation%3A+Seashore+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537938%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 700,000 EGP",,,,,,13950000.0,700000.0,130.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7537937.html,https://www.propertyfinder.eg/property/9cbf515f219e129489367f0c50ec364e/416/272/MODE/e6df35/7537937-80481o.webp?ctr=eg,13.0,Chalet,"11,822,000 EGP",First Row Chalet in Ras El Hekma Fouka Bay,,,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3,2,110 sqm,Listed 1 hour ago,tel:+201110474271,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+--foukkaa--%0AType%3A+Chalet%0APrice%3A+11%2C822%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537937%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 709,000 EGP",,,,,,11822000.0,709000.0,110.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-ad-dabaah-la-vista-la-vista-bay-7537935.html,https://www.propertyfinder.eg/property/84cf93381a35853b89a1e0a62794b739/416/272/MODE/b36be0/7537935-1f02do.webp?ctr=eg,14.0,Chalet,Ask for price,"Chalet Direct Sea View, Finished, Ready To Move",,,"La Vista Bay, La Vista, Qesm Ad Dabaah, North Coast",3,3,150 sqm,Listed 1 hour ago,tel:+201095156095,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+G-LVV150%0AType%3A+Chalet%0APrice%3A+N%2FA++%0ALocation%3A+La+Vista+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537935%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,,,150.0
https://www.propertyfinder.eg/en/plp/buy/hotel-apartment-for-sale-north-coast-al-alamein-the-gate-towers-7537934.html,https://www.propertyfinder.eg/property/b482caa05d2a6174e19778d63ec196b2/416/272/MODE/a94aaa/7537934-3c17bo.webp?ctr=eg,10.0,Hotel Apartment,"17,227,000 EGP",View Now | Finished Uint+ Hotel Service | Sea View,,,"The Gate Towers, New Alamein City, Al Alamein, North Coast",2,2,217 sqm,Listed 1 hour ago,tel:+201114840865,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+d-toweswyg%0AType%3A+Hotel+Apartment%0APrice%3A+17%2C227%2C000+EGP+%0ALocation%3A+The+Gate+Towers+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537934%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,17227000.0,,217.0
https://www.propertyfinder.eg/en/plp/buy/hotel-apartment-for-sale-north-coast-al-alamein-the-gate-towers-7537934.html,https://www.propertyfinder.eg/property/b482caa05d2a6174e19778d63ec196b2/416/272/MODE/a94aaa/7537934-3c17bo.webp?ctr=eg,10.0,Hotel Apartment,"17,227,000 EGP",View Now | Finished Uint+ Hotel Service | Sea View,,,"The Gate Towers, New Alamein City, Al Alamein, North Coast",2,2,217 sqm,Listed 1 hour ago,tel:+201114840865,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+d-toweswyg%0AType%3A+Hotel+Apartment%0APrice%3A+17%2C227%2C000+EGP+%0ALocation%3A+The+Gate+Towers+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537934%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,17227000.0,,217.0
https://www.propertyfinder.eg/en/plp/buy/hotel-apartment-for-sale-north-coast-al-alamein-the-gate-towers-7537930.html,https://www.propertyfinder.eg/property/7c074b781d1d2c255d4922cc5781b2f1/416/272/MODE/a3469b/7537930-bfc19o.webp?ctr=eg,12.0,Hotel Apartment,Ask for price,Invest Now in Alamein Towers | Sea View | Plan 12Y,,,"The Gate Towers, New Alamein City, Al Alamein, North Coast",3,3,316 sqm,Listed 1 hour ago,tel:+201114840865,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+D-TOWERSFF%0AType%3A+Hotel+Apartment%0APrice%3A+N%2FA++%0ALocation%3A+The+Gate+Towers+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537930%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,,,316.0
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-mazarine-7537929.html,https://www.propertyfinder.eg/property/a4f61d1db550db8ecb4a23f258604b00/416/272/MODE/feb93d/7537929-00cfeo.webp?ctr=eg,9.0,Apartment,"13,200,000 EGP","Directly on the lagoon, a fully finished 3-bedroom",,,"Mazarine, New Alamein City, Al Alamein, North Coast",3,2,229 sqm,Listed 1 hour ago,tel:+201004205980,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+Ap-229-Mazz-R%0AType%3A+Apartment%0APrice%3A+13%2C200%2C000+EGP+%0ALocation%3A+Mazarine+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537929%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,13200000.0,,229.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7537928.html,https://www.propertyfinder.eg/property/13ab84eca9d1d78affd68fb09ebb1a86/416/272/MODE/26f7b2/7537928-ed590o.webp?ctr=eg,11.0,Chalet,"11,000,000 EGP",lowest chalet finishedin Sidi Abdel Rahmanto500dp,,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marassi, Sidi Abdel Rahman, North Coast",3,3,135 sqm,Listed 1 hour ago,tel:+201220517871,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZMM0N50QWX877MJJ0BND57N%0AType%3A+Chalet%0APrice%3A+11%2C000%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537928%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,Down payment: 5 EGP,,,,,,11000000.0,5.0,135.0
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-lagoon-7537927.html,https://www.propertyfinder.eg/property/174926bd14d2c04ba80115b3e34801a3/416/272/MODE/828e4b/7537927-73327o.webp?ctr=eg,7.0,Apartment,"4,800,000 EGP",most distinguished location corner fully finished,,,"Lagoon, Al Alamein, North Coast",2,2,80 sqm,Listed 1 hour ago,tel:+201123859079,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+M-Lagoon--%0AType%3A+Apartment%0APrice%3A+4%2C800%2C000+EGP+%0ALocation%3A+Lagoon+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537927%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 480,000 EGP",,,,,,4800000.0,480000.0,80.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7537926.html,https://www.propertyfinder.eg/property/90af442867f9b487a12e178b06fa57c5/416/272/MODE/f2656b/7537926-3caa8o.webp?ctr=eg,12.0,Chalet,"15,000,000 EGP",chalet garden finished in telal north with 5% to10,,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marassi, Sidi Abdel Rahman, North Coast",3,3,135 sqm,Listed 1 hour ago,tel:+201220517871,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZMN4PXAVPR5D0EAPECK2Y4A%0AType%3A+Chalet%0APrice%3A+15%2C000%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7537926%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,Down payment: 5 EGP,,,,,,15000000.0,5.0,135.0
